TyreLife,compound_encoded,lap_time_delta,deg_rate,GapToAhead,GapToBehind,laps_remaining,fuel_adjusted_laptime,pit_window_open,safety_car_active,TrackTemp,Position,pit_decision
28.0,0,0.5489999999999924,-0.0725000000000046,3.791,1.074,35.0,81.181,1,0,42.0,5,0
29.0,0,0.664999999999992,-0.7130000000000107,5.825,0.324,34.0,81.327,1,0,42.6,5,0
30.0,0,1.581000000000003,0.5160000000000041,2.291,0.361,33.0,82.27300000000001,1,0,42.5,6,0
31.0,0,2.0120000000000005,0.6735000000000007,1.816,4.61,32.0,82.73400000000001,1,0,42.4,7,0
32.0,0,0.5769999999999982,-0.5019999999999991,2.959,3.511,31.0,81.329,1,0,42.3,7,0
33.0,0,0.5300000000000011,-0.7410000000000015,4.237,2.241,30.0,81.312,1,0,42.5,7,0
34.0,0,0.7830000000000013,0.10300000000000499,5.563,0.74,29.0,81.595,1,0,42.9,7,0
35.0,0,0.7330000000000041,0.10149999999999972,6.769,0.49,28.0,81.575,1,0,42.6,7,0
36.0,0,1.429000000000002,0.3229999999999987,8.978,0.437,27.0,82.301,1,0,42.6,7,0
37.0,0,6.373999999999995,2.8204999999999885,6.871,5.774,26.0,87.276,1,1,42.3,8,1
1.0,1,21.63199999999999,10.101499999999993,0.312,4.977,25.0,102.564,0,1,42.4,11,1
2.0,1,0.0,-3.662500000000008,0.327,2.625,24.0,80.011,0,0,42.5,10,0
3.0,1,0.0,-11.500000000000004,0.74,2.47,23.0,79.624,0,0,42.0,9,0
4.0,1,1.6610000000000014,0.6219999999999938,0.427,2.999,22.0,81.315,0,0,42.0,9,0
5.0,1,0.0,-0.1975000000000017,29.991,2.533,21.0,79.289,0,0,41.8,8,0
6.0,1,0.30100000000000193,-0.877500000000005,29.88,4.311,20.0,79.62,0,0,41.6,8,0
7.0,1,0.585000000000008,0.29250000000000287,29.541,5.886,19.0,79.93400000000001,0,0,42.1,8,0
8.0,1,0.5760000000000076,0.13749999999999843,29.455,7.632,18.0,79.955,0,0,42.1,8,0
9.0,1,0.953000000000003,0.183999999999986,29.383,8.983,17.0,80.362,0,0,42.0,8,0
10.0,1,0.5949999999999989,0.009499999999996473,28.828,10.602,16.0,80.03399999999999,0,0,40.5,8,0
11.0,1,0.28600000000000136,-0.3335000000000087,28.112,12.33,15.0,79.755,0,0,40.1,8,0
12.0,1,0.027000000000001023,-0.2840000000000022,26.876,14.264,14.0,79.526,0,0,39.7,8,0
13.0,1,0.0660000000000025,-0.11000000000000688,26.163,15.472,13.0,79.595,0,0,39.3,8,0
14.0,1,1.1129999999999995,0.5429999999999923,26.419,15.514,12.0,80.672,0,0,39.1,8,0
15.0,1,0.0,-0.14950000000000466,23.964,16.51,11.0,79.35600000000001,0,0,39.1,8,0
16.0,1,1.4579999999999984,0.0559999999999978,2.263,16.149,10.0,80.84400000000001,1,0,39.0,8,0
17.0,1,0.6479999999999961,0.3239999999999998,4.008,16.711,9.0,80.06400000000001,1,0,39.4,8,0
18.0,1,0.833999999999989,-0.31199999999999817,4.75,16.909,8.0,80.28,1,0,39.1,8,0
19.0,1,0.6039999999999992,-0.022000000000005692,5.469,17.236,7.0,80.08000000000001,1,0,38.9,8,0
20.0,1,0.5419999999999874,-0.14600000000000124,6.24,17.739,6.0,80.04799999999999,1,0,38.9,8,0
21.0,1,0.5989999999999895,-0.002500000000006477,6.909,18.024,5.0,80.13499999999999,1,0,38.9,8,0
22.0,1,0.4069999999999965,-0.06750000000000701,7.121,18.543,4.0,79.973,1,0,38.8,8,0
23.0,1,0.7219999999999942,0.06149999999999677,7.436,19.094,3.0,80.318,1,0,38.7,8,0
24.0,1,1.1469999999999914,0.369999999999993,7.566,19.908,2.0,80.773,1,0,39.1,8,0
25.0,1,1.0809999999999889,0.1795000000000003,6.77,21.892,1.0,80.737,1,0,40.6,8,0
26.0,1,1.2579999999999956,0.05549999999999868,7.622,24.78,0.0,80.944,1,0,40.6,8,0
3.0,0,0.0,-2.8659999999999966,2.095,51.886,54.0,80.09599999999999,0,0,40.1,19,0
4.0,0,0.0,-12.194000000000003,2.058,83.77,53.0,79.902,0,0,40.1,19,0
5.0,0,0.1880000000000024,-0.017999999999997927,2.283,83.808,52.0,80.12,0,0,39.4,19,0
6.0,0,0.23599999999999,0.11799999999999218,2.04,83.638,51.0,80.198,0,0,39.4,19,0
7.0,0,0.15200000000000102,-0.01800000000001228,2.079,83.485,50.0,80.144,0,0,39.8,19,0
8.0,0,0.1979999999999933,-0.01899999999999487,2.037,83.634,49.0,80.22,0,0,41.0,19,0
9.0,0,0.4380000000000024,0.142999999999989,1.985,83.477,48.0,80.49000000000001,0,0,41.3,19,0
10.0,0,0.35899999999999466,0.0804999999999937,1.94,83.77,47.0,80.441,0,0,41.3,19,0
11.0,0,1.1580000000000013,0.3599999999999987,2.122,83.53,46.0,81.27000000000001,0,0,42.0,19,0
12.0,0,0.8979999999999961,0.26949999999999985,2.152,83.387,45.0,81.04,0,0,41.9,19,0
13.0,0,1.1940000000000026,0.017999999999990777,2.555,83.28,44.0,81.36600000000001,0,0,42.2,19,0
14.0,0,1.4170000000000016,0.2594999999999943,3.225,82.096,43.0,81.619,0,0,42.2,19,0
15.0,0,2.846999999999994,0.826499999999988,5.333,80.092,42.0,83.079,0,0,42.0,19,0
16.0,0,1.8759999999999906,0.22949999999999018,6.265,78.994,41.0,82.13799999999999,0,0,42.2,19,0
17.0,0,1.445999999999998,-0.7004999999999957,6.869,83.034,40.0,81.738,0,0,42.4,19,0
18.0,0,1.468999999999994,-0.20350000000000523,7.241,114.408,39.0,81.791,0,0,42.3,19,0
19.0,0,1.4609999999999985,0.007500000000008915,7.589,117.099,38.0,81.813,0,0,42.2,19,0
20.0,0,1.418999999999997,-0.02500000000000662,7.845,3.798,37.0,81.801,0,0,42.6,18,0
21.0,0,1.2650000000000006,-0.09800000000000254,8.019,2.875,36.0,81.677,1,0,42.0,18,0
22.0,0,1.4350000000000023,0.007999999999996576,7.977,2.004,35.0,81.87700000000001,1,0,41.9,18,0
23.0,0,1.4209999999999923,0.07799999999999224,7.751,1.352,34.0,81.893,1,0,42.6,18,0
24.0,0,1.4039999999999964,-0.015500000000002345,3.839,1.013,33.0,81.906,1,0,42.4,18,0
25.0,0,1.0649999999999977,-0.17799999999999797,3.999,1.045,32.0,81.59700000000001,1,0,42.4,17,0
26.0,0,1.195999999999998,-0.10399999999999698,7.081,0.811,31.0,81.758,1,0,42.3,16,0
27.0,0,1.083999999999989,0.009499999999992745,6.629,0.585,30.0,81.67599999999999,1,0,42.6,16,0
28.0,0,1.637999999999991,0.2209999999999898,6.998,0.672,29.0,82.25999999999999,1,0,42.9,15,0
29.0,0,1.2909999999999968,0.10350000000000263,7.098,0.798,28.0,81.943,1,0,42.6,15,0
30.0,0,1.215999999999994,-0.2110000000000034,7.05,0.454,27.0,81.898,1,0,42.1,15,0
31.0,0,2.3459999999999894,0.5274999999999979,2.08,9.664,26.0,83.05799999999999,1,0,42.3,16,0
32.0,0,1.4129999999999967,0.09850000000000077,2.923,8.308,25.0,82.155,1,0,42.6,15,0
33.0,0,1.4110000000000014,-0.46749999999999825,3.687,6.985,24.0,82.183,1,0,42.5,15,0
34.0,0,6.007999999999996,2.2974999999999968,9.147,1.399,23.0,86.81,1,1,42.0,15,1
2.0,1,24.367999999999995,11.478500000000007,14.444,103.61,22.0,105.2,0,1,42.0,19,1
3.0,1,0.0,-3.824500000000003,12.799,105.567,21.0,79.221,0,0,41.6,19,0
4.0,1,1.1779999999999973,-12.415500000000005,11.971,106.217,20.0,80.429,0,0,41.6,19,0
5.0,1,1.1280000000000001,0.5639999999999914,9.027,106.759,19.0,80.409,0,0,42.1,19,0
6.0,1,1.2019999999999982,0.01199999999999742,7.645,107.303,18.0,80.51299999999999,0,0,42.0,19,0
7.0,1,1.1809999999999974,0.026500000000003954,6.344,107.602,17.0,80.52199999999999,0,0,41.5,19,0
8.0,1,1.1940000000000026,-0.0039999999999938704,5.081,107.904,16.0,80.565,0,0,40.5,19,0
9.0,1,1.073999999999998,-0.053500000000002663,3.82,108.253,15.0,80.475,0,0,39.7,19,0
10.0,1,1.1940000000000026,-4.2668918176816315e-15,1.059,111.027,14.0,80.625,0,0,39.5,19,0
11.0,1,1.6850000000000023,0.3055000000000022,0.516,111.903,13.0,81.146,0,0,39.1,19,0
12.0,1,2.176000000000002,0.4909999999999924,0.386,119.66,12.0,81.667,0,0,39.1,19,0
13.0,1,1.3250000000000028,-0.1800000000000084,3.323,2.561,11.0,80.846,0,0,39.1,18,0
14.0,1,0.6230000000000047,-0.7765000000000053,1.852,3.589,10.0,80.174,0,0,39.4,18,0
15.0,1,1.1370000000000005,-0.09399999999999263,0.591,4.011,9.0,80.718,0,0,39.1,18,0
16.0,1,2.6569999999999965,1.0170000000000008,0.569,2.732,8.0,82.268,1,0,38.6,18,0
17.0,1,3.8260000000000076,1.3444999999999998,0.446,0.938,7.0,83.46700000000001,1,0,38.9,18,0
18.0,1,3.0010000000000048,0.17200000000000562,0.339,0.757,6.0,82.672,1,0,38.9,18,0
19.0,1,3.3220000000000027,-0.25200000000000355,0.508,0.499,5.0,83.023,1,0,38.9,18,0
1.0,1,0.0,0.0,0.816,0.569,62.0,82.72,0,0,44.5,3,0
2.0,1,0.0,0.0,1.069,0.745,61.0,79.096,0,0,45.5,3,0
3.0,1,0.0049999999999954525,-1.8245000000000018,1.116,0.78,60.0,79.131,0,0,45.3,3,0
4.0,1,0.35299999999999443,0.1764999999999966,1.19,0.842,59.0,79.509,0,0,45.2,3,0
5.0,1,0.19599999999999795,0.09549999999999081,1.266,0.996,58.0,79.382,0,0,43.6,3,0
6.0,1,0.11700000000000443,-0.11799999999999988,1.4,1.113,57.0,79.33300000000001,0,0,42.7,3,0
7.0,1,0.09900000000000375,-0.0484999999999971,1.502,1.324,56.0,79.345,0,0,41.7,3,0
8.0,1,0.18999999999999773,0.03649999999998674,1.621,1.639,55.0,79.466,0,0,40.5,3,0
9.0,1,0.2890000000000015,0.09499999999999316,1.784,1.917,54.0,79.595,0,0,40.4,3,0
10.0,1,0.4609999999999985,0.13549999999999815,1.899,2.116,53.0,79.797,0,0,40.1,3,0
11.0,1,0.22100000000000364,-0.03399999999999545,1.845,2.285,52.0,79.587,0,0,39.6,3,0
12.0,1,0.4230000000000018,-0.019000000000003563,1.756,2.836,51.0,79.819,0,0,39.4,3,0
13.0,1,0.5159999999999911,0.14750000000000263,1.463,3.141,50.0,79.942,0,0,39.4,3,0
14.0,1,0.7349999999999994,0.15599999999998934,1.408,3.118,49.0,80.191,0,0,40.1,3,0
15.0,1,0.5379999999999967,0.010999999999998422,1.206,3.264,48.0,80.024,0,0,41.0,3,0
16.0,1,1.0379999999999967,0.15149999999999283,1.647,2.971,47.0,80.554,1,0,41.3,3,0
17.0,1,0.7879999999999967,0.12499999999999176,1.796,3.43,46.0,80.334,1,0,42.0,3,0
18.0,1,0.7929999999999922,-0.12250000000000384,1.898,3.449,45.0,80.369,1,0,42.0,3,0
19.0,1,0.7459999999999951,-0.020999999999992563,1.777,3.89,44.0,80.352,1,0,42.2,3,0
20.0,1,0.8310000000000031,0.019000000000005426,1.651,4.158,43.0,80.467,1,0,42.3,3,0
21.0,1,0.742999999999995,-0.001499999999997273,1.465,4.495,42.0,80.40899999999999,1,0,42.2,3,0
22.0,1,1.0919999999999987,0.1304999999999936,8.223,2.624,41.0,80.788,1,0,41.8,2,0
23.0,1,1.016999999999996,0.1369999999999957,8.178,4.272,40.0,80.743,1,0,42.2,2,0
24.0,1,0.6739999999999924,-0.209000000000008,3.566,4.445,39.0,80.42999999999999,1,0,42.4,2,0
25.0,1,5.096999999999994,2.039999999999997,0.11,5.913,38.0,84.883,1,0,42.1,2,1
1.0,0,24.08,11.702999999999994,0.128,0.701,37.0,103.896,0,1,42.2,6,1
2.0,0,0.0,-3.0439999999999987,3.817,1.551,36.0,78.855,0,0,43.0,5,0
3.0,0,0.992999999999995,-12.03900000000001,3.668,1.222,35.0,79.878,0,0,42.0,3,0
4.0,0,0.5669999999999931,0.28349999999999653,3.237,1.033,34.0,79.482,0,0,42.6,3,0
5.0,0,0.49099999999999966,-0.2509999999999988,2.943,1.185,33.0,79.436,0,0,42.5,3,0
6.0,0,1.0090000000000003,0.22100000000000053,3.259,0.969,32.0,79.98400000000001,0,0,42.4,3,0
7.0,0,0.7099999999999937,0.10949999999998876,2.981,1.163,31.0,79.71499999999999,0,0,42.3,3,0
8.0,0,0.6539999999999964,-0.17750000000000413,2.806,1.275,30.0,79.689,0,0,42.5,3,0
9.0,0,0.7909999999999968,0.04049999999999851,2.756,1.509,29.0,79.856,0,0,42.6,3,0
10.0,0,0.8769999999999953,0.11149999999999168,2.881,1.61,28.0,79.972,0,0,42.6,3,0
11.0,0,0.6269999999999953,-0.08200000000000066,2.787,1.732,27.0,79.752,0,0,42.6,3,0
12.0,0,0.42499999999999716,-0.22599999999999615,2.433,1.959,26.0,79.58,0,0,42.1,3,0
13.0,0,0.25900000000000034,-0.1839999999999931,2.169,2.264,25.0,79.444,0,0,42.4,3,0
14.0,0,0.5720000000000027,0.07350000000000415,2.085,2.558,24.0,79.787,0,0,42.6,3,0
15.0,0,0.6469999999999914,0.1940000000000055,1.642,2.977,23.0,79.892,0,0,42.5,3,0
16.0,0,0.992999999999995,0.2104999999999823,1.468,3.015,22.0,80.268,0,0,42.0,3,0
17.0,0,0.3049999999999926,-0.1709999999999986,0.88,3.897,21.0,79.61,0,0,42.0,3,0
18.0,0,1.0069999999999908,0.006999999999994695,0.984,4.288,20.0,80.342,0,0,41.8,3,0
19.0,0,0.7669999999999959,0.23099999999999432,0.978,4.429,19.0,80.132,0,0,41.6,3,0
20.0,0,0.4959999999999951,-0.2555000000000135,1.07,4.886,18.0,79.89099999999999,0,0,42.1,3,0
21.0,0,0.6610000000000014,-0.05300000000000719,1.12,5.328,17.0,80.086,1,0,42.1,3,0
22.0,0,1.3780000000000001,0.4410000000000121,1.617,5.5,16.0,80.833,1,0,41.5,3,0
23.0,0,1.578000000000003,0.4584999999999924,2.327,5.403,15.0,81.063,1,0,40.5,3,0
24.0,0,0.8629999999999995,-0.25749999999999956,2.64,5.914,14.0,80.378,1,0,39.7,3,0
25.0,0,0.4789999999999992,-0.5495000000000074,3.015,6.479,13.0,80.024,1,0,39.5,3,0
26.0,0,0.42900000000000205,-0.21699999999999872,3.012,7.318,12.0,80.004,1,0,39.3,3,0
27.0,0,0.4230000000000018,-0.027999999999992725,2.788,7.737,11.0,80.028,1,0,39.1,3,0
28.0,0,0.9539999999999935,0.2624999999999936,3.536,7.547,10.0,80.589,1,0,39.1,3,0
29.0,0,0.46299999999999386,0.019999999999992305,3.94,7.562,9.0,80.128,1,0,39.0,3,0
30.0,0,0.7009999999999934,-0.12650000000001,4.394,7.32,8.0,80.396,1,0,39.1,3,0
31.0,0,0.480000000000004,0.008499999999992543,4.641,7.345,7.0,80.20500000000001,1,0,38.6,3,0
32.0,0,0.8169999999999931,0.05799999999999648,5.288,7.195,6.0,80.57199999999999,1,0,38.9,3,0
33.0,0,0.617999999999995,0.06899999999999959,5.286,7.34,5.0,80.40299999999999,1,0,38.9,3,0
34.0,0,0.570999999999998,-0.12299999999999608,5.303,7.122,4.0,80.386,1,0,38.9,3,0
35.0,0,0.7579999999999956,0.06999999999999099,5.757,7.078,3.0,80.603,1,0,38.8,3,0
36.0,0,0.847999999999999,0.1384999999999916,6.038,7.277,2.0,80.723,1,0,39.1,3,0
37.0,0,1.3719999999999999,0.3070000000000051,6.781,6.569,1.0,81.277,1,0,40.2,3,0
38.0,0,1.2180000000000035,0.18500000000000494,7.191,6.216,0.0,81.153,1,0,40.6,3,0
2.0,1,0.0,0.0,0.526,0.537,62.0,88.615,0,1,44.5,13,0
3.0,1,0.0,0.0,0.718,0.537,61.0,81.285,0,0,45.5,13,0
4.0,1,0.0,-4.059500000000005,0.784,0.833,60.0,80.556,0,0,45.3,13,0
5.0,1,0.0,-0.3829999999999976,0.904,1.062,59.0,80.57900000000001,0,0,45.2,13,0
6.0,1,0.0,-0.052000000000001566,0.889,1.167,58.0,80.512,0,0,43.6,13,0
7.0,1,0.0870000000000033,-0.0049999999999964986,0.792,1.3,57.0,80.629,0,0,42.7,13,0
8.0,1,0.28300000000000125,0.14149999999999263,0.765,1.26,56.0,80.85499999999999,0,0,40.7,13,0
9.0,1,0.14000000000000057,0.02650000000000869,0.733,2.495,55.0,80.74199999999999,0,0,40.5,13,0
10.0,1,0.3170000000000073,0.017000000000001632,0.587,2.246,54.0,80.949,0,0,40.4,13,0
11.0,1,0.0,-0.07949999999999248,1.787,0.982,53.0,80.643,0,0,40.1,12,0
12.0,1,0.13400000000000034,-0.10099999999999801,2.917,1.36,52.0,80.807,0,0,39.6,11,0
13.0,1,0.18200000000000216,0.09099999999999517,2.885,0.201,51.0,80.885,0,0,39.4,10,0
14.0,1,0.3439999999999941,0.10499999999999353,0.423,2.317,50.0,81.077,0,0,39.8,10,0
15.0,1,0.2259999999999991,0.022000000000005415,3.734,2.719,49.0,80.989,0,0,40.1,9,0
16.0,1,0.10899999999999466,-0.11750000000000202,4.394,3.383,48.0,80.902,1,0,41.0,9,0
17.0,1,0.13799999999999102,-0.044000000000001344,4.928,4.061,47.0,80.961,1,0,41.3,9,0
18.0,1,0.5609999999999928,0.22600000000001055,0.922,4.327,46.0,81.414,1,0,42.0,9,0
19.0,1,0.813999999999993,0.33799999999999625,1.534,4.362,45.0,81.697,1,0,41.9,9,0
20.0,1,0.5379999999999967,-0.011500000000002474,2.451,4.77,44.0,81.45100000000001,1,0,42.2,9,0
21.0,1,0.38299999999999557,-0.21549999999999717,2.799,5.31,43.0,81.326,1,0,42.3,9,0
22.0,1,0.34899999999998954,-0.09450000000000383,3.441,5.947,42.0,81.32199999999999,1,0,42.0,9,0
23.0,1,0.46399999999999864,0.04049999999998209,4.267,6.626,41.0,81.467,1,0,41.8,8,0
24.0,1,0.31099999999999284,-0.019000000000000017,4.68,4.935,40.0,81.344,1,0,42.4,8,0
25.0,1,0.35899999999999466,-0.052500000000004626,4.749,0.2,39.0,81.422,1,0,42.3,7,0
26.0,1,0.7779999999999916,0.2335000000000004,2.904,1.258,38.0,81.871,1,0,42.1,8,0
27.0,1,0.2989999999999924,-0.029999999999998226,4.859,0.381,37.0,81.422,1,0,42.6,8,0
28.0,1,1.2000000000000028,0.21100000000000646,2.316,9.587,36.0,82.35300000000001,1,0,43.0,9,0
29.0,1,0.578000000000003,0.13949999999999263,3.499,5.07,35.0,81.76100000000001,1,0,42.0,8,0
30.0,1,0.39799999999999613,-0.401000000000004,4.686,3.032,34.0,81.611,1,0,42.6,8,0
31.0,1,0.4159999999999968,-0.08099999999999895,5.237,0.969,33.0,81.659,1,0,42.5,8,0
32.0,1,1.6880000000000024,0.645000000000004,1.215,10.21,32.0,82.96100000000001,1,0,42.4,9,0
33.0,1,0.7209999999999894,0.15249999999999272,3.009,11.284,31.0,82.02399999999999,1,0,42.3,9,0
34.0,1,0.41499999999999204,-0.6365000000000077,4.715,11.843,30.0,81.74799999999999,1,0,42.5,9,0
35.0,1,0.5690000000000026,-0.07599999999999145,6.553,12.263,29.0,81.932,1,0,42.9,9,0
36.0,1,0.30299999999999727,-0.055999999999999786,6.924,12.672,28.0,81.696,1,0,42.6,9,0
37.0,1,0.31699999999999307,-0.12600000000000772,6.416,13.297,27.0,81.74,1,0,42.6,9,0
38.0,1,4.744,2.2205000000000017,5.774,11.004,26.0,86.197,1,1,42.3,9,1
2.0,0,21.516999999999996,10.600000000000007,1.233,4.299,25.0,103.0,0,1,42.4,13,1
3.0,0,0.0,-2.502000000000006,0.383,4.465,24.0,81.253,0,0,42.5,13,0
4.0,0,0.0,-11.58100000000001,3.133,2.834,23.0,79.898,0,0,42.0,12,0
5.0,0,0.534000000000006,-0.4255000000000053,1.878,4.51,22.0,80.462,0,0,42.0,12,0
6.0,0,0.2190000000000083,0.10949999999999124,0.519,6.412,21.0,80.177,0,0,41.8,12,0
7.0,0,0.010000000000005116,-0.262000000000005,0.579,2.536,20.0,79.998,0,0,41.6,11,0
8.0,0,1.5150000000000006,0.6479999999999904,0.49,2.963,19.0,81.533,0,0,42.1,11,0
9.0,0,1.845000000000013,0.9175000000000034,0.442,2.606,18.0,81.893,0,0,42.1,11,0
10.0,0,0.39000000000000057,-0.5625000000000023,2.799,2.063,17.0,80.46799999999999,0,0,41.5,10,0
11.0,0,0.7020000000000124,-0.5715000000000044,1.956,3.536,16.0,80.81,0,0,40.5,10,0
12.0,0,0.3760000000000048,-0.007000000000006916,0.987,4.836,15.0,80.514,0,0,40.1,10,0
13.0,0,0.7670000000000101,0.03249999999999269,0.462,5.484,14.0,80.935,0,0,39.5,10,0
14.0,0,0.14300000000000068,-0.11649999999999375,15.472,2.163,13.0,80.341,0,0,39.3,9,0
15.0,0,0.4860000000000042,-0.14050000000000776,15.514,3.272,12.0,80.714,0,0,39.1,9,0
16.0,0,0.0940000000000083,-0.024500000000006093,16.51,4.704,11.0,80.352,0,0,39.1,9,0
17.0,0,0.1950000000000074,-0.14549999999999594,16.149,6.277,10.0,80.483,0,0,39.0,9,0
18.0,0,0.30800000000000693,0.10699999999999936,16.711,11.313,9.0,80.626,0,0,39.4,9,0
19.0,0,0.13000000000000966,-0.03249999999999725,16.909,12.646,8.0,80.47800000000001,0,0,38.6,9,0
20.0,0,0.029000000000010573,-0.13949999999999746,17.236,15.899,7.0,80.40700000000001,0,0,38.9,9,0
21.0,0,0.14300000000000068,0.0064999999999911335,17.739,17.123,6.0,80.55099999999999,1,0,38.9,9,0
22.0,0,0.0,-0.02350000000001085,18.024,18.558,5.0,80.41999999999999,1,0,38.9,9,0
23.0,0,0.04200000000000159,-0.059500000000000046,18.543,19.774,4.0,80.49199999999999,1,0,38.8,9,0
24.0,0,0.38900000000001,0.19450000000000475,19.094,22.651,3.0,80.869,1,0,38.7,9,0
25.0,0,1.0770000000000124,0.5174999999999949,19.908,22.895,2.0,81.587,1,0,40.2,9,0
26.0,0,2.1810000000000116,0.895999999999994,21.892,22.132,1.0,82.721,1,0,40.6,9,0
1.0,1,0.0,0.0,0.522,0.382,62.0,90.031,0,1,44.5,16,0
2.0,1,0.0,0.0,0.621,0.693,61.0,81.483,0,0,45.5,16,0
3.0,1,0.0,-4.577000000000009,0.606,0.718,60.0,80.937,0,0,45.3,16,0
4.0,1,0.0,-0.39799999999999924,0.417,0.987,59.0,80.747,0,0,45.2,16,0
5.0,1,0.16500000000000625,-0.027499999999984176,0.616,1.099,58.0,80.94200000000001,0,0,43.6,16,0
6.0,1,0.0,-0.1400000000000089,0.454,1.277,57.0,80.527,0,0,42.7,16,0
7.0,1,0.28300000000000125,-0.08100000000000374,0.535,1.325,56.0,80.83999999999999,0,0,40.7,16,0
8.0,1,0.1740000000000066,0.08700000000000555,2.495,3.016,55.0,80.761,0,0,40.5,14,0
9.0,1,0.08299999999999841,-0.10000000000001086,2.246,3.99,54.0,80.69999999999999,0,0,40.4,14,0
10.0,1,0.7760000000000105,0.3010000000000015,2.044,4.108,53.0,81.423,0,0,40.1,14,0
11.0,1,0.6210000000000093,0.2690000000000016,0.583,4.124,52.0,81.298,0,0,39.6,14,0
12.0,1,0.6900000000000119,-0.04300000000000259,2.042,4.389,51.0,81.397,0,0,39.4,13,0
13.0,1,0.7180000000000035,0.04849999999999431,2.09,4.501,50.0,81.455,0,0,39.8,12,0
14.0,1,0.8530000000000086,0.08149999999999147,2.319,4.213,49.0,81.62,0,0,40.1,11,0
15.0,1,0.9780000000000086,0.1300000000000046,2.528,3.83,48.0,81.775,0,0,41.3,11,0
16.0,1,0.8980000000000103,0.022500000000000703,2.614,3.484,47.0,81.72500000000001,1,0,41.3,11,0
17.0,1,1.3400000000000034,0.18100000000000327,3.131,2.94,46.0,82.197,1,0,42.0,11,0
18.0,1,1.100999999999999,0.10149999999998768,3.387,2.708,45.0,81.988,1,0,41.9,11,0
19.0,1,1.034000000000006,-0.152999999999995,3.479,2.616,44.0,81.95100000000001,1,0,42.2,11,0
20.0,1,0.6129999999999995,-0.24400000000001096,3.173,2.973,43.0,81.55999999999999,1,0,42.2,11,0
21.0,1,0.4490000000000123,-0.2924999999999962,2.64,3.504,42.0,81.426,1,0,42.0,11,0
22.0,1,0.7760000000000105,0.08150000000000772,2.093,3.752,41.0,81.783,1,0,41.8,11,0
23.0,1,0.5240000000000009,0.03749999999999308,1.429,4.011,40.0,81.56099999999999,1,0,42.4,11,0
24.0,1,0.7019999999999982,-0.03700000000000306,1.326,4.093,39.0,81.76899999999999,1,0,42.3,11,0
25.0,1,1.0590000000000117,0.2675000000000152,8.494,3.259,38.0,82.156,1,0,42.1,10,0
26.0,1,0.625,-0.03849999999999459,9.701,4.336,37.0,81.752,1,0,42.6,10,0
27.0,1,0.7010000000000076,-0.17900000000000427,9.587,4.327,36.0,81.858,1,0,43.0,10,0
28.0,1,0.8960000000000008,0.13550000000000548,4.839,4.115,35.0,82.083,1,0,41.9,10,0
29.0,1,0.9200000000000017,0.10950000000000758,7.403,4.076,34.0,82.137,1,0,42.6,10,0
30.0,1,0.8240000000000123,-0.036000000000003585,9.878,4.132,33.0,82.07100000000001,1,0,42.5,10,0
31.0,1,1.0470000000000113,0.06350000000000347,10.21,4.174,32.0,82.32400000000001,1,0,42.4,10,0
32.0,1,1.791000000000011,0.48349999999999227,11.284,3.952,31.0,83.098,1,0,42.3,10,0
33.0,1,0.9699999999999989,-0.03850000000000432,11.843,3.761,30.0,82.30699999999999,1,0,42.6,10,0
34.0,1,0.9849999999999994,-0.4030000000000035,12.263,3.11,29.0,82.35199999999999,1,0,42.9,10,0
35.0,1,0.7079999999999984,-0.13100000000001172,12.672,2.498,28.0,82.10499999999999,1,0,42.6,10,0
36.0,1,0.9380000000000024,-0.023500000000002092,13.297,1.992,27.0,82.365,1,0,42.1,10,0
37.0,1,5.445000000000007,2.36850000000001,1.158,1.007,26.0,86.902,1,1,42.3,12,1
1.0,0,23.751000000000005,11.406500000000003,0.71,1.569,25.0,105.238,0,1,42.6,17,1
2.0,0,0.0,-3.098499999999996,0.615,1.706,24.0,80.765,0,0,42.5,17,0
3.0,0,0.921999999999997,-11.79050000000001,1.108,2.758,23.0,81.717,0,0,42.0,17,0
4.0,0,0.0,-0.16150000000000247,0.887,4.626,22.0,80.50200000000001,0,0,42.0,16,0
5.0,0,3.11099999999999,0.9329999999999934,3.153,4.074,21.0,83.643,0,0,41.8,16,0
6.0,0,0.2839999999999918,0.14199999999999138,0.739,4.261,20.0,80.846,0,0,41.6,16,0
7.0,0,0.0759999999999934,-1.517499999999999,0.747,4.931,19.0,80.668,0,0,42.1,16,0
8.0,0,0.532999999999987,0.12449999999999936,0.791,6.699,18.0,81.15499999999999,0,0,42.1,16,0
9.0,0,0.5099999999999909,0.21699999999999822,0.788,7.901,17.0,81.16199999999999,0,0,41.5,16,0
10.0,0,0.41799999999999216,-0.05749999999999989,0.551,8.563,16.0,81.1,0,0,40.5,16,0
11.0,0,0.0,-0.30200000000000604,0.818,2.723,15.0,80.618,0,0,39.7,15,0
12.0,0,2.641999999999996,1.06499999999999,0.144,0.947,14.0,83.28999999999999,0,0,39.5,15,0
13.0,0,0.42799999999999727,0.21399999999999525,0.267,1.433,13.0,81.106,0,0,39.3,14,0
14.0,0,0.3059999999999974,-1.1680000000000017,13.364,2.068,12.0,81.014,0,0,39.1,13,0
15.0,0,0.5420000000000016,0.056999999999999384,9.365,4.532,11.0,81.28,0,0,39.1,13,0
16.0,0,0.034000000000006025,-0.13599999999999643,8.167,6.377,10.0,80.802,0,0,39.0,13,0
